policyholder_age,occupation,region,schufa_score,customer_since_years,vehicle_value,vehicle_type,coverage_type,number_of_prior_claims,claim_amount,police_report,witnesses_present,reporting_delay_days,fraud
49,Student,PLZ_05,660,9,76619.10029566483,Luxury,Liability,1,30672.034386176685,0,0,43,0
20,Self-employed,PLZ_02,605,6,32954.55127633378,Luxury,Comprehensive,2,12155.78729399294,1,1,30,0
60,Employed,PLZ_03,530,20,8375.770931208612,SUV,Comprehensive,1,9152.363278520032,1,1,33,0
37,Student,PLZ_06,612,15,27926.359868945707,SUV,Partial coverage,2,17758.313353656074,0,1,16,0
38,Student,PLZ_10,614,21,29440.175638024415,Luxury,Liability,0,2733.2163888559085,1,1,0,0
33,Self-employed,PLZ_01,659,6,21511.385773060625,Compact,Liability,2,2359.551588923737,1,1,15,0
55,Self-employed,PLZ_02,552,23,8927.498961889793,Luxury,Partial coverage,0,5528.1442434548535,0,0,26,0
66,Student,PLZ_01,418,9,9021.822336217707,Compact,Partial coverage,3,10900.892954166338,1,0,33,1
57,Student,PLZ_10,577,23,75149.33835879462,Luxury,Partial coverage,3,27343.95658188022,1,0,25,0
57,Employed,PLZ_05,620,30,63772.484190810064,Compact,Partial coverage,2,12153.231754058499,0,1,38,0
49,Student,PLZ_10,528,2,19421.62316818559,Mid-range,Partial coverage,4,4758.299395373542,1,0,26,0
52,Unemployed,PLZ_02,565,18,57347.62242543345,Mid-range,Partial coverage,0,14831.807472377532,0,0,42,0
59,Self-employed,PLZ_02,533,13,5461.346075376841,Mid-range,Partial coverage,1,13386.661412963538,1,1,42,1
19,Student,PLZ_10,566,30,21014.87863980158,Mid-range,Liability,0,3235.699286815377,0,1,25,0
56,Student,PLZ_05,612,16,55468.60349699132,Compact,Partial coverage,1,13492.596379593911,0,0,31,0
33,Self-employed,PLZ_10,508,16,50333.26105973467,Luxury,Comprehensive,2,7552.191900479139,1,1,7,0
61,Student,PLZ_07,630,12,50370.81204215737,Compact,Comprehensive,3,13562.651326407737,0,1,44,0
49,Unemployed,PLZ_04,525,15,30553.657835439488,Mid-range,Partial coverage,1,507.20483838950133,0,0,31,0
51,Self-employed,PLZ_04,626,21,26467.633351616216,Sports car,Liability,1,2373.537284171303,1,0,34,0
29,Self-employed,PLZ_10,629,17,32139.144555686977,SUV,Liability,3,4810.717464822689,1,0,31,0
67,Student,PLZ_01,726,20,23604.099911215846,Compact,Partial coverage,0,11646.527158456443,1,1,24,0
57,Student,PLZ_01,691,15,7713.5574362405,Mid-range,Comprehensive,4,7337.011750169567,0,1,32,0
65,Unemployed,PLZ_02,759,16,16902.66579104858,Sports car,Comprehensive,0,14665.035442123566,1,0,24,0
31,Student,PLZ_04,558,7,4627.445671340366,SUV,Partial coverage,3,13804.757725148573,0,0,30,1
41,Unemployed,PLZ_03,535,21,14529.39877508828,Compact,Partial coverage,2,4250.312392651529,0,0,22,0
49,Self-employed,PLZ_08,449,15,23435.019722412842,SUV,Liability,3,21493.387455755153,0,0,25,0
45,Student,PLZ_01,591,28,28439.53131922012,Luxury,Partial coverage,1,9008.054615253743,1,1,10,0
53,Unemployed,PLZ_06,635,25,75260.57264510322,SUV,Partial coverage,4,16512.248603324828,0,1,0,1
18,Unemployed,PLZ_06,567,8,64599.92068337995,Compact,Comprehensive,2,4036.753704526435,0,0,21,1
40,Student,PLZ_08,663,14,41371.40350676098,Sports car,Liability,3,20744.80509601873,1,0,23,0
80,Self-employed,PLZ_05,759,17,53031.41426784326,SUV,Liability,0,11963.253188724411,0,1,9,0
55,Student,PLZ_01,512,6,14627.161651586846,SUV,Liability,2,6128.450754088409,0,1,23,0
58,Employed,PLZ_07,674,23,43747.457453462084,Compact,Comprehensive,1,2399.960072145643,1,1,0,0
80,Self-employed,PLZ_03,613,21,64435.59795820113,Luxury,Comprehensive,3,16332.643522437207,1,1,18,0
18,Self-employed,PLZ_03,505,3,13424.265919395946,SUV,Liability,3,13973.433883222091,0,1,48,1
33,Student,PLZ_09,498,9,62651.58095212002,Luxury,Partial coverage,3,15147.340005799615,0,0,29,0
43,Unemployed,PLZ_02,717,11,36242.535131298,Sports car,Partial coverage,1,2894.684135327519,0,0,40,0
67,Student,PLZ_01,663,8,16855.081169606117,Sports car,Comprehensive,0,12176.114012213657,1,1,30,0
59,Employed,PLZ_04,562,12,5023.049819005733,Mid-range,Comprehensive,2,33653.52619347425,0,0,24,1
36,Employed,PLZ_09,518,6,76516.31967085895,Luxury,Liability,0,14157.288091591887,0,1,32,0
76,Employed,PLZ_02,806,25,14756.907653288034,Luxury,Partial coverage,1,1526.9692745042676,1,0,0,0
40,Unemployed,PLZ_10,452,13,64834.95066570699,SUV,Liability,3,18872.85717244357,0,0,20,1
68,Student,PLZ_09,646,17,43534.810708411256,Compact,Comprehensive,2,8943.238995564616,0,1,26,1
28,Student,PLZ_03,576,13,73728.82046585518,Compact,Partial coverage,4,28526.040716112446,0,1,43,0
53,Student,PLZ_08,624,30,65921.96106321379,Sports car,Comprehensive,1,17117.66005223182,1,0,33,0
58,Unemployed,PLZ_08,822,22,20120.12180066161,Luxury,Comprehensive,0,1639.9869549270243,1,1,0,0
64,Employed,PLZ_01,601,8,79221.53717963291,Sports car,Comprehensive,3,5649.173332729198,0,0,29,1
40,Employed,PLZ_06,578,18,31899.44582631188,Luxury,Liability,3,5043.747342187974,1,1,29,0
57,Unemployed,PLZ_08,702,20,65291.72835573562,Luxury,Partial coverage,0,3326.099347211082,1,0,29,0
62,Student,PLZ_03,664,26,78827.35810706337,Sports car,Liability,0,1059.5993774115527,1,1,31,0
44,Unemployed,PLZ_09,447,7,25161.7391418191,Luxury,Comprehensive,3,4871.060989050266,0,0,57,0
64,Student,PLZ_04,624,29,59928.421709342896,SUV,Comprehensive,1,5112.995021241345,0,1,31,0
49,Self-employed,PLZ_01,445,11,14629.571571012148,Luxury,Partial coverage,1,8514.001650278198,0,1,36,0
46,Self-employed,PLZ_05,623,7,48084.064906652806,Mid-range,Liability,1,7977.288103198723,1,1,31,0
55,Unemployed,PLZ_02,751,25,33649.795792200486,Luxury,Liability,0,5553.804532556405,1,1,14,0
51,Employed,PLZ_09,619,15,26815.344067909824,Compact,Partial coverage,1,16580.36751648124,1,1,19,0
55,Unemployed,PLZ_06,711,19,8471.898600174647,Mid-range,Comprehensive,1,10520.886850404684,1,1,23,1
49,Employed,PLZ_07,686,21,13918.621328519044,SUV,Liability,1,1588.7053939683526,1,1,22,0
50,Unemployed,PLZ_07,519,11,75542.2329878975,Luxury,Partial coverage,2,18968.792607133455,1,1,25,0
25,Student,PLZ_06,567,6,49875.972035603365,Sports car,Partial coverage,1,15738.16619057994,0,0,21,1
60,Self-employed,PLZ_06,577,14,13081.523319733202,Sports car,Liability,2,1873.9917350060227,0,1,27,0
59,Student,PLZ_01,675,3,38858.50283981151,Mid-range,Liability,0,4476.965975262238,1,0,6,0
62,Self-employed,PLZ_08,570,13,59038.95310959814,SUV,Liability,2,1249.0789838781852,0,1,22,0
59,Self-employed,PLZ_03,778,19,64557.452438862514,Luxury,Liability,0,9197.72148467109,1,1,4,0
34,Unemployed,PLZ_10,740,29,59024.7343687855,SUV,Liability,0,9586.857460930894,1,1,7,0
40,Unemployed,PLZ_03,678,0,13579.315041909955,Compact,Liability,2,8442.53896552226,0,1,47,0
44,Student,PLZ_01,593,13,74085.63715208592,Mid-range,Comprehensive,3,16946.052981006753,1,1,38,0
61,Student,PLZ_03,520,26,40265.54646858895,Compact,Liability,1,4743.1123018183525,1,0,37,0
25,Student,PLZ_04,636,25,55930.019634509925,Mid-range,Liability,0,11422.573946981429,1,1,32,0
54,Employed,PLZ_05,702,24,23308.979517567157,Sports car,Partial coverage,2,6816.108919515573,0,1,10,0
59,Unemployed,PLZ_02,454,18,51252.161089400615,SUV,Comprehensive,2,2794.8710026819117,1,1,30,0
48,Student,PLZ_06,561,9,42661.79892113915,SUV,Partial coverage,1,14220.460857271944,1,1,18,0
54,Unemployed,PLZ_01,645,19,16720.581286663088,SUV,Liability,1,9047.925345458667,0,1,20,0
37,Self-employed,PLZ_10,655,15,71987.10450154195,Compact,Comprehensive,1,8441.847472571402,0,1,42,0
31,Employed,PLZ_01,645,1,51333.05724128041,Luxury,Comprehensive,5,10956.911333478687,0,0,40,0
45,Self-employed,PLZ_04,603,15,27402.124367531935,Luxury,Comprehensive,0,7624.954070398071,1,1,28,0
35,Student,PLZ_09,660,0,49029.63541792594,Compact,Liability,1,24399.48238968316,1,0,15,1
69,Unemployed,PLZ_03,722,20,69607.68121292428,Sports car,Liability,0,7181.3499278649015,1,0,5,0
35,Self-employed,PLZ_04,407,9,44816.96942238354,Luxury,Comprehensive,1,9347.0335850231,0,1,40,0
40,Self-employed,PLZ_06,647,28,34063.00426264935,Sports car,Liability,0,3681.0745839976394,0,1,29,1
74,Student,PLZ_05,519,9,52093.94586718696,SUV,Liability,2,34174.3348877142,1,0,17,0
65,Employed,PLZ_07,706,14,27863.257331239543,Compact,Partial coverage,1,1693.6936265729853,0,1,21,0
18,Unemployed,PLZ_04,518,9,44536.28577421954,SUV,Partial coverage,2,16547.746195250693,0,1,25,0
42,Employed,PLZ_05,524,14,34782.15279226232,SUV,Comprehensive,3,4156.785995833514,0,1,11,0
50,Self-employed,PLZ_07,412,17,18757.335657097246,Sports car,Comprehensive,2,23110.110956998913,1,0,35,0
56,Employed,PLZ_06,614,2,14739.805858634747,Luxury,Liability,0,18157.91359634728,0,0,34,1
28,Employed,PLZ_02,367,23,39324.736380256174,Compact,Comprehensive,3,3307.6532644233534,0,0,34,0
68,Unemployed,PLZ_07,559,15,18532.08079583042,Compact,Partial coverage,0,9759.05144208627,0,0,25,0
66,Employed,PLZ_05,673,27,48662.34130729221,Mid-range,Comprehensive,1,4133.6041963954885,0,1,8,0
57,Self-employed,PLZ_06,495,0,73180.0985500706,Luxury,Liability,0,6490.735120359807,0,0,23,0
70,Student,PLZ_10,703,0,37122.57482530718,SUV,Partial coverage,2,8087.2926030231865,0,0,54,0
55,Employed,PLZ_04,704,11,70149.21409993236,Luxury,Partial coverage,2,5768.982634085179,0,0,10,0
56,Self-employed,PLZ_02,493,18,74838.06616062795,Sports car,Comprehensive,2,11489.10361724244,1,0,11,1
69,Employed,PLZ_01,522,7,48322.03222038963,Compact,Comprehensive,2,6385.508610983101,1,1,35,0
61,Employed,PLZ_01,644,15,47155.764196270015,SUV,Liability,3,12068.88409628218,0,0,42,0
42,Employed,PLZ_09,662,26,56537.25976545374,Luxury,Liability,1,13568.735379366566,1,1,24,0
55,Unemployed,PLZ_09,408,16,12042.052878581584,Luxury,Partial coverage,1,3594.9764463707165,1,1,37,1
45,Employed,PLZ_09,656,20,49168.454852140276,Sports car,Comprehensive,0,6337.528725791755,0,1,0,0
54,Self-employed,PLZ_08,479,13,45131.506720999736,Sports car,Comprehensive,3,9416.390794300285,1,0,28,0
54,Self-employed,PLZ_09,673,8,18947.442613909643,SUV,Comprehensive,1,19323.378992039838,0,1,10,0
38,Unemployed,PLZ_10,775,22,56639.87067563733,SUV,Partial coverage,0,4187.156696504147,1,0,10,0
47,Employed,PLZ_01,563,7,64344.10000979313,Mid-range,Liability,3,4973.046379055458,1,1,31,0
56,Self-employed,PLZ_02,642,11,18814.89301597578,Compact,Partial coverage,0,7764.0475152287945,1,0,18,0
47,Employed,PLZ_04,514,21,3350.4341519063296,Mid-range,Liability,0,6681.438117845877,0,1,3,1
47,Unemployed,PLZ_08,443,6,42186.38671764194,Mid-range,Comprehensive,4,32540.623632382616,1,0,28,1
65,Employed,PLZ_08,794,12,14715.153624641951,Luxury,Partial coverage,1,8146.359962534717,1,0,0,0
53,Student,PLZ_04,653,21,3456.5547077509505,Luxury,Comprehensive,0,14718.19307913619,0,1,16,1
52,Employed,PLZ_08,688,17,33986.813002554896,SUV,Liability,3,1964.839249049171,1,1,60,0
67,Self-employed,PLZ_02,582,10,45248.312296613694,Luxury,Liability,4,10549.513050800257,0,1,30,0
57,Student,PLZ_01,739,14,60448.42044357166,Luxury,Partial coverage,1,10989.735300890123,0,1,18,0
47,Unemployed,PLZ_04,330,13,29797.16870934276,Compact,Comprehensive,5,23923.558199255778,0,0,39,0
32,Unemployed,PLZ_09,549,19,17832.291705092004,Luxury,Comprehensive,0,6766.761208463015,0,1,16,0
70,Unemployed,PLZ_03,850,25,26907.625379923527,Sports car,Liability,0,3852.1491925917044,1,1,0,0
57,Student,PLZ_08,727,8,40557.08705383977,SUV,Liability,0,12329.141617473026,0,0,12,0
72,Employed,PLZ_03,766,15,54041.56795446287,Compact,Partial coverage,1,19710.765100457404,0,1,30,0
48,Unemployed,PLZ_10,570,10,51254.23724594719,Mid-range,Partial coverage,2,20142.51223997034,0,0,33,0
35,Self-employed,PLZ_05,703,18,42789.30751740057,Sports car,Partial coverage,0,1573.2565610159807,1,1,0,0
18,Self-employed,PLZ_06,344,8,21182.44231226378,Sports car,Partial coverage,3,24061.539372462772,1,1,59,0
58,Employed,PLZ_05,458,16,45413.31511836393,Mid-range,Liability,2,13165.80514406489,0,0,50,1
40,Unemployed,PLZ_07,671,19,55408.136515290484,Sports car,Partial coverage,1,10187.652582709092,1,0,35,0
50,Unemployed,PLZ_04,580,3,71667.85086045104,Luxury,Comprehensive,3,4521.463887875158,0,1,24,0
39,Student,PLZ_04,452,6,1220.0632453225887,SUV,Liability,4,50159.42231675209,0,0,25,1
43,Self-employed,PLZ_04,598,11,47093.67158298294,Sports car,Partial coverage,2,26859.768199712405,1,1,12,1
43,Self-employed,PLZ_09,557,13,50110.97115752732,Mid-range,Partial coverage,2,27013.47518802862,0,1,44,0
36,Employed,PLZ_01,688,15,17831.49123255474,Compact,Liability,3,8929.512149882694,1,0,17,0
50,Student,PLZ_10,703,15,45201.32810727085,Luxury,Liability,1,38598.60661216721,1,0,33,1
43,Student,PLZ_07,521,15,59744.66527569681,Luxury,Comprehensive,0,8144.6860449542155,1,1,14,0
48,Employed,PLZ_03,676,26,66704.745134986,Luxury,Partial coverage,0,3350.805938273758,1,0,21,0
48,Self-employed,PLZ_10,474,11,53033.46156120479,Sports car,Liability,1,11914.087017094947,0,0,26,1
53,Unemployed,PLZ_09,694,19,78037.79493379703,Mid-range,Partial coverage,1,15464.24328514664,1,1,2,1
64,Unemployed,PLZ_08,664,22,66824.75870106007,Compact,Liability,2,3730.5523547013668,0,1,34,0
56,Employed,PLZ_09,569,16,32165.652010123344,Compact,Partial coverage,2,1535.3103258290712,1,0,0,0
64,Student,PLZ_06,546,8,69767.76102542377,Luxury,Liability,3,20887.54924087139,1,1,18,0
73,Self-employed,PLZ_07,603,20,17768.600765303683,Luxury,Comprehensive,0,5077.453886381603,0,1,34,0
62,Self-employed,PLZ_07,614,4,56724.89432939183,Sports car,Comprehensive,1,10980.226099097394,0,0,34,1
60,Self-employed,PLZ_08,603,21,14241.358428083999,Compact,Partial coverage,0,5307.069306454295,1,1,25,0
39,Student,PLZ_09,300,0,77773.72373229983,SUV,Comprehensive,4,26857.458417473837,0,0,42,0
56,Unemployed,PLZ_01,512,12,51629.80430931832,Mid-range,Liability,2,18343.583675516977,1,1,33,0
57,Student,PLZ_05,509,11,59863.35459842402,Compact,Comprehensive,0,12973.85717536863,1,0,20,1
63,Student,PLZ_02,562,22,49758.53453820202,Mid-range,Partial coverage,4,18851.956835030134,0,1,54,0
62,Unemployed,PLZ_09,592,8,35635.98480620568,SUV,Comprehensive,0,10630.814779440472,1,1,40,0
49,Employed,PLZ_04,647,24,28556.460314642485,Compact,Liability,0,7380.039007764601,1,0,9,0
70,Self-employed,PLZ_10,624,12,23162.8913546726,Mid-range,Partial coverage,0,3520.952092135387,1,1,3,0
49,Unemployed,PLZ_02,423,25,63468.32667407992,Luxury,Partial coverage,4,13094.321213153251,1,1,50,0
51,Student,PLZ_10,604,17,19245.055114607112,Compact,Liability,3,26007.76992356998,1,0,25,1
38,Unemployed,PLZ_07,635,24,68560.83072235684,SUV,Partial coverage,3,7889.690041200565,0,0,29,0
47,Employed,PLZ_10,666,5,60738.641724975845,Mid-range,Liability,3,7119.224242894238,1,1,36,1
58,Student,PLZ_05,761,6,33214.915149566186,Compact,Partial coverage,4,18518.804657113975,0,0,23,1
67,Self-employed,PLZ_08,820,26,51690.415326636794,SUV,Liability,0,10369.206316344089,0,1,28,0
52,Employed,PLZ_07,451,3,64927.48905002574,Luxury,Comprehensive,3,23657.107493720327,0,0,46,0
55,Unemployed,PLZ_09,521,7,2322.9261122547964,Sports car,Comprehensive,3,20242.25275359117,1,1,49,1
71,Unemployed,PLZ_05,626,20,22394.34286456677,Luxury,Partial coverage,0,2875.870020437035,0,1,33,0
51,Employed,PLZ_08,637,10,77675.2146822977,Compact,Liability,3,2772.912364289347,1,0,13,0
25,Student,PLZ_07,510,12,33093.74209022752,Compact,Partial coverage,2,4953.475845396207,1,1,51,0
68,Employed,PLZ_05,827,15,56051.87779148397,Sports car,Partial coverage,1,8204.174864351866,0,1,44,0
38,Student,PLZ_09,453,1,15405.527414894825,Sports car,Comprehensive,2,14622.964798847372,1,0,42,1
43,Employed,PLZ_02,577,25,30219.907157742866,Mid-range,Liability,2,10052.041229294824,1,1,27,1
29,Self-employed,PLZ_03,837,11,64436.33634610217,Sports car,Partial coverage,1,14886.24463975192,0,1,15,0
61,Employed,PLZ_04,572,22,37922.39695885992,Sports car,Comprehensive,1,13376.818946972424,1,1,8,0
26,Employed,PLZ_10,646,16,72035.06817479066,Sports car,Liability,2,7343.472825012229,1,1,46,1
44,Employed,PLZ_08,767,16,2340.9177914908682,Luxury,Partial coverage,2,24846.60414954845,0,1,13,1
58,Unemployed,PLZ_06,649,7,44295.19395647287,Mid-range,Partial coverage,2,4186.481866096223,0,1,39,0
69,Unemployed,PLZ_10,720,24,64532.138600356935,Sports car,Comprehensive,0,10812.96161760389,1,1,37,0
45,Employed,PLZ_01,761,13,33123.36692941222,Mid-range,Comprehensive,0,26928.712689210202,1,1,24,0
44,Unemployed,PLZ_03,470,20,22723.924392371253,Sports car,Liability,3,17680.317357080992,1,0,45,0
33,Employed,PLZ_01,514,21,20715.389482877395,Mid-range,Liability,1,14858.963321342433,0,0,19,1
43,Employed,PLZ_10,677,28,30102.69487595816,Mid-range,Liability,0,5012.653166243656,1,1,12,0
59,Employed,PLZ_06,454,21,59587.608358869395,Sports car,Partial coverage,0,8782.243800259797,0,1,30,0
47,Unemployed,PLZ_04,803,16,15094.929770899475,Sports car,Comprehensive,0,10195.335426119871,0,0,8,1
48,Self-employed,PLZ_02,652,14,47429.4372776858,Mid-range,Partial coverage,2,1796.2926249249913,0,0,5,0
24,Self-employed,PLZ_07,576,9,2744.2685853567527,Compact,Partial coverage,0,6426.563094358778,1,0,11,1
62,Unemployed,PLZ_09,381,13,8948.352766073116,Mid-range,Comprehensive,3,9486.863523873166,0,0,31,0
60,Self-employed,PLZ_03,501,20,17819.168815160705,Luxury,Comprehensive,2,12506.825672727735,1,0,17,0
67,Student,PLZ_10,629,28,43368.80694547706,SUV,Partial coverage,0,7975.983682125758,1,0,25,0
68,Self-employed,PLZ_09,664,14,61678.262563832075,Mid-range,Liability,2,37986.56679244972,1,1,15,0
41,Self-employed,PLZ_01,441,8,11483.494681449914,Mid-range,Partial coverage,0,14420.285708367892,1,1,33,0
47,Employed,PLZ_10,709,14,46641.96395586326,Compact,Comprehensive,2,12072.24186988357,0,1,5,0
18,Employed,PLZ_06,484,20,57819.84309425645,Sports car,Partial coverage,4,3380.9698210507518,0,0,24,0
80,Self-employed,PLZ_01,528,0,67954.93922865162,Compact,Partial coverage,2,15081.409133091734,0,1,34,0
46,Employed,PLZ_06,615,19,19958.416998494544,Compact,Comprehensive,0,3375.222286555116,1,0,27,0
71,Unemployed,PLZ_04,703,17,11897.702532789923,Compact,Liability,1,7284.101227330426,1,1,19,0
30,Employed,PLZ_03,516,7,49779.80772549487,Compact,Liability,1,8415.235578714677,0,0,13,0
59,Student,PLZ_05,598,13,29968.231216429016,Compact,Partial coverage,0,21166.623469575607,0,1,39,0
79,Employed,PLZ_06,390,27,50087.25442574376,Mid-range,Comprehensive,2,14563.65346834917,1,1,1,0
42,Employed,PLZ_03,473,11,20422.400202917936,SUV,Comprehensive,4,12023.982675521924,0,0,12,1
28,Employed,PLZ_02,537,7,19475.03693713665,Compact,Liability,4,31039.638179738035,1,0,59,1
39,Employed,PLZ_02,465,0,61294.712173424814,Compact,Partial coverage,2,13456.569491794215,0,0,54,0
18,Employed,PLZ_09,398,13,23261.28912359371,Compact,Comprehensive,0,3454.125675148627,1,0,28,1
46,Self-employed,PLZ_04,640,3,76306.17033787198,Sports car,Comprehensive,2,18074.24354513406,0,1,6,0
55,Self-employed,PLZ_03,390,7,59254.62687527616,Sports car,Liability,4,41932.99012505554,0,0,33,1
47,Employed,PLZ_10,566,12,75776.25008616663,Mid-range,Comprehensive,1,12845.492662076977,1,1,34,0
48,Student,PLZ_09,645,0,51752.8960736429,Luxury,Partial coverage,0,20541.400503861056,0,1,14,0
60,Employed,PLZ_07,628,26,62827.33078769276,Mid-range,Liability,2,10133.075814305363,1,0,39,0
57,Employed,PLZ_05,702,5,31530.751107105796,Compact,Partial coverage,1,6217.08927539624,0,0,34,0
31,Unemployed,PLZ_06,672,18,79386.39887790005,Sports car,Liability,1,5048.498201214503,1,1,1,0
52,Employed,PLZ_08,651,19,22198.521979657908,Sports car,Partial coverage,1,2057.2523891814108,1,1,4,0
80,Student,PLZ_07,528,19,7718.9450043726265,Luxury,Liability,2,2302.3694102522927,0,1,46,0
40,Student,PLZ_09,792,18,69938.14366383085,Luxury,Comprehensive,0,4944.847737246566,1,1,13,0
41,Unemployed,PLZ_05,647,0,44903.160306206235,Luxury,Partial coverage,3,4299.937511959401,0,0,49,0
73,Employed,PLZ_10,546,18,33394.804438089486,Compact,Partial coverage,2,3379.386288609185,0,0,56,1
68,Employed,PLZ_02,705,8,26085.620471580336,Sports car,Partial coverage,0,1222.3187122883808,1,1,25,0
39,Self-employed,PLZ_04,712,15,76670.53669686346,SUV,Partial coverage,3,22184.81054927246,0,0,31,0
53,Student,PLZ_02,735,17,73535.97490149377,SUV,Partial coverage,3,19787.45729195445,1,0,34,0
43,Unemployed,PLZ_05,487,0,69494.02608178476,Luxury,Liability,2,45791.68099914933,1,0,52,0
33,Employed,PLZ_03,644,0,51557.01418887086,Compact,Partial coverage,5,2150.7882512432047,1,0,43,0
55,Employed,PLZ_10,708,17,19360.4096033464,Sports car,Liability,1,11248.148397568813,0,1,11,0
42,Self-employed,PLZ_02,676,0,69130.62909240049,Sports car,Comprehensive,2,21624.023892945792,0,1,42,1
52,Self-employed,PLZ_08,669,6,72751.47200295988,Sports car,Partial coverage,2,5221.711590039528,1,1,24,0
38,Employed,PLZ_08,622,15,26858.39392037272,Luxury,Partial coverage,3,4116.700377071193,0,1,19,0
34,Unemployed,PLZ_05,687,17,51126.25209713831,SUV,Comprehensive,0,12931.48122154877,1,1,19,0
40,Self-employed,PLZ_05,520,10,1054.787893196007,SUV,Liability,4,6314.1322345355575,0,1,38,1
70,Employed,PLZ_05,567,13,63045.77041751755,Compact,Comprehensive,4,11296.23667921943,0,0,34,0
